"Time (s) Run #14","Angle, Ch P1 (rad) Run #14","Angle, Ch P2 (rad) Run #14","AngleAmp (rad) Run #14","DrivingFrequency (Hz) Run #14","freq (Hz) Run #14","AngVel (rad/s) Run #14","DriverAngleVel (rad/s) Run #14"
9.980,0.049,-0.972,,,,-0.5105,0.9294
10.000,0.036,-0.946,,,,-0.6807,1.7279
10.020,0.020,-0.903,,,,-0.8378,2.5002
10.040,0.003,-0.845,,,,-0.9687,3.2332
10.060,-0.019,-0.773,,,,-1.0865,3.9008
10.080,-0.041,-0.688,,,,-1.1781,4.4899
10.100,-0.066,-0.592,,,,-1.2435,5.0004
10.120,-0.091,-0.487,,,,-1.2828,5.3931
10.140,-0.118,-0.374,,,,-1.2828,5.6680
10.160,-0.143,-0.259,,,,-1.2566,5.8250
10.180,-0.168,-0.140,,,,-1.2043,5.8512
10.200,-0.192,-0.022,,,,-1.1257,5.7334
10.220,-0.214,0.091,,,,-1.0079,5.4454
10.240,-0.232,0.198,,,,-0.8639,5.0135
10.260,-0.248,0.294,,,,-0.7069,4.4506
10.280,-0.261,0.377,,,,-0.5367,3.7699
10.300,-0.270,0.446,,,,-0.3403,2.9845
10.320,-0.275,0.498,,,,-0.1309,2.0944
10.340,-0.275,0.531,,,,0.0785,1.1388
10.360,-0.272,0.543,,1.2500,1.2361,0.2749,0.1571
10.380,-0.264,0.537,,,,0.4712,-0.8378
10.400,-0.253,0.511,,,,0.6676,-1.8195
10.420,-0.237,0.463,,,,0.8378,-2.7358
10.440,-0.218,0.399,,,,0.9817,-3.5605
10.460,-0.198,0.320,,,,1.0996,-4.2804
10.480,-0.174,0.226,,,,1.1912,-4.8695
10.500,-0.149,0.123,,,,1.2566,-5.3276
10.520,-0.124,0.013,,,,1.2959,-5.6549
10.540,-0.097,-0.105,,,,1.3090,-5.8381
10.560,-0.071,-0.225,,,,1.2959,-5.8643
10.580,-0.046,-0.341,,,,1.2435,-5.7334
10.600,-0.020,-0.456,,,,1.1519,-5.4847
10.620,0.002,-0.562,,,,1.0210,-5.1051
10.640,0.020,-0.661,,,,0.8770,-4.6208
10.660,0.036,-0.748,,,,0.7330,-4.0710
10.680,0.050,-0.825,,,,0.5629,-3.4427
10.700,0.060,-0.888,,,,0.3665,-2.7358
10.720,0.064,-0.935,,,,0.1702,-1.9635
10.740,0.066,-0.966,0.1648,,,-0.0262,-1.1781
10.760,0.064,-0.982,,,,-0.2225,-0.3534
10.780,0.057,-0.982,,,,-0.4189,0.4843
10.800,0.047,-0.961,,,,-0.6021,1.3090
10.820,0.033,-0.928,,,,-0.7723,2.1075
10.840,0.016,-0.878,,,,-0.9294,2.8667
10.860,-0.005,-0.812,,,,-1.0472,3.5736
10.880,-0.027,-0.734,,,,-1.1388,4.1888
10.900,-0.050,-0.644,,,,-1.2174,4.7255
10.920,-0.075,-0.543,,,,-1.2828,5.1705
10.940,-0.102,-0.435,,,,-1.3090,5.5109
10.960,-0.129,-0.322,,,,-1.2959,5.7465
10.980,-0.154,-0.204,,,,-1.2566,5.8643
11.000,-0.179,-0.085,,,,-1.1912,5.8250
11.020,-0.203,0.031,,,,-1.0865,5.6025
11.040,-0.223,0.141,,,,-0.9556,5.2360
11.060,-0.240,0.242,,,,-0.8116,4.7648
11.080,-0.256,0.333,,,,-0.6414,4.1626
11.100,-0.267,0.412,,,,-0.4451,3.4296
11.120,-0.273,0.471,,,,-0.2487,2.5787
11.140,-0.276,0.515,,,,-0.0524,1.6624
11.160,-0.276,0.539,,,,0.1571,0.6938
11.180,-0.270,0.543,,1.2195,1.2352,0.3665,-0.3142
11.200,-0.261,0.526,,,,0.5498,-1.2959
11.220,-0.248,0.490,,,,0.7199,-2.2384
11.240,-0.232,0.437,,,,0.8901,-3.1023
11.260,-0.212,0.364,,,,1.0341,-3.8877
11.280,-0.190,0.280,,,,1.1519,-4.5684
11.300,-0.167,0.181,,,,1.2305,-5.1182
11.320,-0.140,0.072,,,,1.2828,-5.5109
11.340,-0.115,-0.042,,,,1.3090,-5.7465
11.360,-0.088,-0.159,,,,1.3090,-5.8512
11.380,-0.061,-0.278,,,,1.2697,-5.8120
11.400,-0.036,-0.394,,,,1.1912,-5.6418
11.420,-0.014,-0.504,,,,1.0865,-5.3407
11.440,0.008,-0.609,,,,0.9687,-4.9349
11.460,0.025,-0.704,,,,0.8247,-4.4113
11.480,0.041,-0.787,,,,0.6545,-3.7961
11.500,0.052,-0.856,,,,0.4843,-3.1023
11.520,0.060,-0.913,,,,0.3011,-2.3562
11.540,0.064,-0.950,0.1678,,,0.1047,-1.5839
11.560,0.064,-0.975,,,,-0.1047,-0.7854
11.580,0.060,-0.983,,,,-0.3142,0.0262
11.600,0.052,-0.974,,,,-0.5105,0.8508
11.620,0.039,-0.949,,,,-0.6807,1.6624
11.640,0.024,-0.908,,,,-0.8378,2.4478
11.660,0.006,-0.850,,,,-0.9687,3.2070
11.680,-0.016,-0.779,,,,-1.0865,3.8877
11.700,-0.038,-0.693,,,,-1.1781,4.4768
11.720,-0.063,-0.598,,,,-1.2435,4.9611
11.740,-0.088,-0.493,,,,-1.2828,5.3407
11.760,-0.115,-0.383,,,,-1.2828,5.6156
11.780,-0.140,-0.267,,,,-1.2566,5.7858
11.800,-0.165,-0.151,,,,-1.2043,5.8643
11.820,-0.188,-0.031,,,,-1.1388,5.7858
11.840,-0.210,0.085,,,,-1.0341,5.5109
11.860,-0.231,0.192,,,,-0.8901,5.0527
11.880,-0.247,0.287,,,,-0.7199,4.4768
11.900,-0.259,0.372,,,,-0.5498,3.8092
11.920,-0.269,0.441,,,,-0.3665,3.0238
11.940,-0.275,0.495,,,,-0.1571,2.1468
11.960,-0.275,0.528,,,,0.0524,1.2174
11.980,-0.272,0.543,,1.2500,1.2342,0.2618,0.2356
12.000,-0.265,0.539,,,,0.4581,-0.7723
12.020,-0.253,0.512,,,,0.6414,-1.7671
12.040,-0.239,0.467,,,,0.8116,-2.6965
12.060,-0.221,0.404,,,,0.9556,-3.5212
12.080,-0.199,0.324,,,,1.0865,-4.2412
12.100,-0.178,0.232,,,,1.1912,-4.8302
12.120,-0.152,0.129,,,,1.2566,-5.2884
12.140,-0.126,0.019,,,,1.2959,-5.6287
12.160,-0.101,-0.097,,,,1.2959,-5.8250
12.180,-0.074,-0.217,,,,1.2828,-5.8774
12.200,-0.049,-0.335,,,,1.2435,-5.7596
12.220,-0.024,-0.449,,,,1.1519,-5.4978
12.240,-0.002,-0.556,,,,1.0341,-5.1313
12.260,0.017,-0.655,,,,0.8901,-4.6600
12.280,0.035,-0.745,,,,0.7330,-4.1103
12.300,0.047,-0.820,,,,0.5629,-3.4688
12.320,0.057,-0.884,,,,0.3796,-2.7620
12.340,0.063,-0.931,,,,0.1833,-2.0159
12.360,0.064,-0.964,0.1630,,,-0.0262,-1.2305
12.380,0.061,-0.982,,,,-0.2225,-0.4058
12.400,0.055,-0.982,,,,-0.4058,0.4451
12.420,0.046,-0.963,,,,-0.5760,1.2697
12.440,0.031,-0.930,,,,-0.7461,2.0551
12.460,0.016,-0.881,,,,-0.9032,2.7882
12.480,-0.005,-0.817,,,,-1.0341,3.4819
12.500,-0.027,-0.741,,,,-1.1388,4.1233
12.520,-0.050,-0.652,,,,-1.2174,4.6862
12.540,-0.075,-0.551,,,,-1.2828,5.1444
12.560,-0.102,-0.445,,,,-1.3090,5.4847
12.580,-0.129,-0.331,,,,-1.2959,5.7203
12.600,-0.154,-0.214,,,,-1.2435,5.8381
12.620,-0.179,-0.096,,,,-1.1781,5.7989
12.640,-0.201,0.020,,,,-1.0865,5.6156
12.660,-0.223,0.130,,,,-0.9687,5.2884
12.680,-0.240,0.234,,,,-0.8247,4.8302
12.700,-0.256,0.325,,,,-0.6545,4.2281
12.720,-0.267,0.405,,,,-0.4712,3.4950
12.740,-0.275,0.467,,,,-0.2618,2.6573
12.760,-0.278,0.512,,,,-0.0524,1.7410
12.780,-0.276,0.537,,,,0.1571,0.7854
12.800,-0.272,0.543,,1.2195,1.2334,0.3534,-0.2094
12.820,-0.262,0.529,,,,0.5367,-1.2043
12.840,-0.250,0.495,,,,0.7199,-2.1598
12.860,-0.234,0.441,,,,0.8901,-3.0369
12.880,-0.214,0.372,,,,1.0341,-3.8354
12.900,-0.192,0.287,,,,1.1388,-4.5291
12.920,-0.168,0.188,,,,1.2174,-5.0789
12.940,-0.143,0.082,,,,1.2828,-5.4716
12.960,-0.116,-0.031,,,,1.3221,-5.7072
12.980,-0.090,-0.149,,,,1.3221,-5.8120
13.000,-0.063,-0.265,,,,1.2828,-5.7858
13.020,-0.038,-0.382,,,,1.2043,-5.6418
13.040,-0.014,-0.493,,,,1.0996,-5.3669
13.060,0.006,-0.598,,,,0.9817,-4.9611
13.080,0.025,-0.693,,,,0.8508,-4.4506
13.100,0.041,-0.778,,,,0.6938,-3.8485
13.120,0.053,-0.848,,,,0.4974,-3.1809
13.140,0.061,-0.905,,,,0.3011,-2.4609
13.160,0.064,-0.947,,,,0.1047,-1.7017
13.180,0.066,-0.974,0.1660,,,-0.0916,-0.9032
13.200,0.061,-0.983,,,,-0.2880,-0.0785
13.220,0.053,-0.977,,,,-0.4843,0.7592
13.240,0.042,-0.953,,,,-0.6545,1.5839
13.260,0.027,-0.913,,,,-0.8116,2.3562
13.280,0.009,-0.858,,,,-0.9556,3.0631
13.300,-0.011,-0.790,,,,-1.0865,3.7306
13.320,-0.035,-0.708,,,,-1.1912,4.3590
13.340,-0.060,-0.614,,,,-1.2566,4.8826
13.360,-0.085,-0.511,,,,-1.2959,5.2884
13.380,-0.112,-0.402,,,,-1.3090,5.5894
13.400,-0.138,-0.286,,,,-1.2828,5.7858
13.420,-0.163,-0.168,,,,-1.2174,5.8512
13.440,-0.187,-0.050,,,,-1.1388,5.7596
13.460,-0.209,0.064,,,,-1.0472,5.5240
13.480,-0.229,0.173,,,,-0.9294,5.1313
13.500,-0.247,0.272,,,,-0.7723,4.6077
13.520,-0.261,0.358,,,,-0.5890,3.9532
13.540,-0.270,0.432,,,,-0.3927,3.1809
13.560,-0.276,0.487,,,,-0.1833,2.3038
13.580,-0.278,0.525,,,,0.0262,1.3614
13.600,-0.275,0.542,,1.2500,1.2326,0.2225,0.3927
13.620,-0.269,0.540,,,,0.4189,-0.6021
13.640,-0.259,0.518,,,,0.6152,-1.5839
13.660,-0.243,0.476,,,,0.7985,-2.5395
13.680,-0.226,0.416,,,,0.9425,-3.4034
13.700,-0.206,0.338,,,,1.0603,-4.1364
13.720,-0.184,0.248,,,,1.1650,-4.7386
13.740,-0.159,0.148,,,,1.2435,-5.2229
13.760,-0.134,0.038,,,,1.2959,-5.6025
13.780,-0.107,-0.079,,,,1.3090,-5.8120
13.800,-0.080,-0.198,,,,1.2959,-5.8643
13.820,-0.055,-0.314,,,,1.2435,-5.7596
13.840,-0.030,-0.430,,,,1.1650,-5.5371
13.860,-0.008,-0.537,,,,1.0603,-5.1967
13.880,0.013,-0.639,,,,0.9294,-4.7386
13.900,0.030,-0.729,,,,0.7854,-4.2019
13.920,0.044,-0.807,,,,0.6152,-3.5736
13.940,0.055,-0.873,,,,0.4320,-2.8929
13.960,0.061,-0.924,,,,0.2356,-2.1598
13.980,0.064,-0.960,0.1685,,,0.0262,-1.3744
14.000,0.063,-0.980,,,,-0.1833,-0.5629
14.020,0.057,-0.982,,,,-0.3796,0.2749
14.040,0.047,-0.969,,,,-0.5498,1.0996
14.060,0.035,-0.938,,,,-0.7069,1.8980
14.080,0.019,-0.892,,,,-0.8639,2.6704
14.100,-7.633E-17,-0.831,,,,-1.0079,3.3903
14.120,-0.022,-0.756,,,,-1.1257,4.0448
14.140,-0.046,-0.668,,,,-1.2043,4.6077
14.160,-0.071,-0.570,,,,-1.2566,5.0789
14.180,-0.096,-0.463,,,,-1.2828,5.4454
14.200,-0.123,-0.350,,,,-1.2828,5.7072
14.220,-0.148,-0.234,,,,-1.2566,5.8381
14.240,-0.173,-0.115,,,,-1.2043,5.8250
14.260,-0.196,0.002,,,,-1.1257,5.6549
14.280,-0.218,0.113,,,,-0.9948,5.3407
14.300,-0.237,0.217,,,,-0.8378,4.9087
14.320,-0.251,0.311,,,,-0.6676,4.3328
14.340,-0.264,0.393,,,,-0.4974,3.6390
14.360,-0.272,0.457,,,,-0.3142,2.8143
14.380,-0.276,0.507,,,,-0.1047,1.8980
14.400,-0.276,0.534,,,,0.1178,0.9294
14.420,-0.272,0.543,,1.2195,1.2327,0.3272,-0.0654
14.440,-0.262,0.533,,,,0.5105,-1.0472
14.460,-0.251,0.501,,,,0.6807,-2.0159
14.480,-0.236,0.451,,,,0.8508,-2.9060
14.500,-0.217,0.383,,,,1.0079,-3.7176
14.520,-0.195,0.302,,,,1.1257,-4.4244
14.540,-0.171,0.204,,,,1.2174,-5.0004
14.560,-0.146,0.099,,,,1.2828,-5.4323
14.580,-0.119,-0.014,,,,1.3090,-5.7203
14.600,-0.093,-0.132,,,,1.2959,-5.8643
14.620,-0.068,-0.251,,,,1.2566,-5.8381
14.640,-0.042,-0.368,,,,1.2043,-5.6680
14.660,-0.019,-0.479,,,,1.1257,-5.3931
14.680,0.003,-0.584,,,,1.0079,-5.0135
14.700,0.022,-0.682,,,,0.8639,-4.5291
14.720,0.038,-0.767,,,,0.6938,-3.9401
14.740,0.050,-0.840,,,,0.5105,-3.2725
14.760,0.058,-0.898,,,,0.3272,-2.5525
14.780,0.063,-0.942,,,,0.1309,-1.7933
14.800,0.064,-0.971,0.1638,,,-0.0654,-1.0079
14.820,0.060,-0.983,,,,-0.2618,-0.1833
14.840,0.053,-0.979,,,,-0.4581,0.6545
14.860,0.042,-0.957,,,,-0.6414,1.4792
14.880,0.027,-0.919,,,,-0.8116,2.2777
14.900,0.009,-0.866,,,,-0.9425,3.0238
14.920,-0.011,-0.796,,,,-1.0603,3.7045
14.940,-0.033,-0.716,,,,-1.1650,4.3066
14.960,-0.058,-0.624,,,,-1.2435,4.8171
14.980,-0.083,-0.522,,,,-1.2828,5.2360
15.000,-0.110,-0.413,,,,-1.2828,5.5632
15.020,-0.135,-0.298,,,,-1.2697,5.7858
15.040,-0.160,-0.179,,,,-1.2305,5.8643
15.060,-0.185,-0.061,,,,-1.1650,5.7727
15.080,-0.207,0.053,,,,-1.0603,5.5371
15.100,-0.228,0.162,,,,-0.9294,5.1705
15.120,-0.245,0.262,,,,-0.7723,4.6600
15.140,-0.259,0.350,,,,-0.5890,4.0186
15.160,-0.269,0.424,,,,-0.4058,3.2594
15.180,-0.275,0.482,,,,-0.2094,2.4086
15.200,-0.278,0.522,,,,0.0000,1.4792
15.220,-0.275,0.542,,1.2500,1.2311,0.2094,0.4843
15.240,-0.269,0.542,,,,0.4058,-0.5236
15.260,-0.259,0.520,,,,0.5890,-1.4923
15.280,-0.245,0.481,,,,0.7723,-2.4086
15.300,-0.228,0.424,,,,0.9294,-3.2594
15.320,-0.207,0.349,,,,1.0603,-4.0317
15.340,-0.185,0.261,,,,1.1650,-4.6862
15.360,-0.160,0.160,,,,1.2435,-5.1967
15.380,-0.135,0.050,,,,1.2959,-5.5632
15.400,-0.108,-0.064,,,,1.3090,-5.7727
15.420,-0.082,-0.182,,,,1.2959,-5.8381
15.440,-0.057,-0.300,,,,1.2566,-5.7727
15.460,-0.031,-0.415,,,,1.1912,-5.5763
15.480,-0.008,-0.525,,,,1.0865,-5.2622
15.500,0.013,-0.627,,,,0.9425,-4.8302
15.520,0.030,-0.719,,,,0.7854,-4.2804
15.540,0.044,-0.800,,,,0.6283,-3.6521
15.560,0.055,-0.866,,,,0.4451,-2.9714
15.580,0.063,-0.919,,,,0.2487,-2.2515
15.600,0.064,-0.957,0.1683,,,0.0393,-1.4792
15.620,0.064,-0.979,,,,-0.1571,-0.6676
15.640,0.058,-0.983,,,,-0.3403,0.1702
15.660,0.050,-0.972,,,,-0.5236,0.9948
15.680,0.038,-0.942,,,,-0.6938,1.7933
15.700,0.022,-0.900,,,,-0.8639,2.5656
15.720,0.003,-0.840,,,,-1.0079,3.2987
15.740,-0.019,-0.767,,,,-1.1257,3.9663
15.760,-0.042,-0.680,,,,-1.2043,4.5291
15.780,-0.068,-0.584,,,,-1.2566,5.0135
15.800,-0.093,-0.479,,,,-1.2959,5.3800
15.820,-0.119,-0.366,,,,-1.3090,5.6418
15.840,-0.146,-0.253,,,,-1.2828,5.8120
15.860,-0.171,-0.134,,,,-1.2174,5.8512
15.880,-0.195,-0.014,,,,-1.1257,5.7203
15.900,-0.217,0.097,,,,-1.0079,5.4062
15.920,-0.236,0.203,,,,-0.8639,4.9742
15.940,-0.251,0.298,,,,-0.7069,4.4244
15.960,-0.264,0.382,,,,-0.5367,3.7306
15.980,-0.273,0.449,,,,-0.3403,2.9322
16.000,-0.278,0.500,,,,-0.1309,2.0420
16.020,-0.278,0.533,,,,0.0785,1.0865
16.040,-0.275,0.543,,1.2195,1.2329,0.2880,0.0916
16.060,-0.267,0.536,,,,0.4843,-0.9032
16.080,-0.254,0.507,,,,0.6676,-1.8719
16.100,-0.240,0.460,,,,0.8247,-2.7882
16.120,-0.221,0.394,,,,0.9687,-3.5997
16.140,-0.201,0.314,,,,1.0996,-4.2935
16.160,-0.178,0.221,,,,1.2043,-4.8695
16.180,-0.152,0.118,,,,1.2828,-5.3407
16.200,-0.126,0.006,,,,1.3221,-5.6811
16.220,-0.099,-0.112,,,,1.3221,-5.8512
16.240,-0.072,-0.231,,,,1.2828,-5.8512
16.260,-0.047,-0.347,,,,1.2174,-5.7072
16.280,-0.024,-0.460,,,,1.1388,-5.4454
16.300,-0.002,-0.567,,,,1.0341,-5.0789
16.320,0.019,-0.664,,,,0.8901,-4.6077
16.340,0.035,-0.752,,,,0.7199,-4.0579
16.360,0.047,-0.828,,,,0.5498,-3.4165
16.380,0.057,-0.891,,,,0.3796,-2.6965
16.400,0.063,-0.936,,,,0.1833,-1.9242
16.420,0.064,-0.968,0.1650,,,-0.0262,-1.1388
16.440,0.061,-0.982,,,,-0.2225,-0.3272
16.460,0.055,-0.982,,,,-0.4058,0.5105
16.480,0.046,-0.961,,,,-0.5890,1.3352
16.500,0.031,-0.927,,,,-0.7723,2.1206
16.520,0.014,-0.877,,,,-0.9294,2.8536
16.540,-0.006,-0.812,,,,-1.0603,3.5605
16.560,-0.028,-0.734,,,,-1.1650,4.1888
16.580,-0.053,-0.642,,,,-1.2305,4.7386
16.600,-0.079,-0.543,,,,-1.2697,5.1836
16.620,-0.104,-0.434,,,,-1.2828,5.5109
16.640,-0.130,-0.320,,,,-1.2828,5.7072
16.660,-0.156,-0.204,,,,-1.2435,5.7989
16.680,-0.181,-0.088,,,,-1.1650,5.7858
16.700,-0.203,0.030,,,,-1.0734,5.6156
16.720,-0.223,0.140,,,,-0.9556,5.2753
16.740,-0.242,0.242,,,,-0.8116,4.7778
16.760,-0.256,0.333,,,,-0.6414,4.1626
16.780,-0.267,0.410,,,,-0.4581,3.4165
16.800,-0.275,0.471,,,,-0.2618,2.5787
16.820,-0.278,0.514,,,,-0.0524,1.6755
16.840,-0.276,0.539,,,,0.1571,0.7199
16.860,-0.272,0.543,,1.2195,1.2304,0.3665,-0.2749
16.880,-0.262,0.528,,,,0.5629,-1.2828
16.900,-0.248,0.492,,,,0.7461,-2.2384
16.920,-0.232,0.437,,,,0.9032,-3.1154
16.940,-0.212,0.366,,,,1.0341,-3.8877
16.960,-0.190,0.280,,,,1.1519,-4.5422
16.980,-0.167,0.182,,,,1.2305,-5.0789
17.000,-0.140,0.075,,,,1.2828,-5.4847
17.020,-0.115,-0.039,,,,1.3090,-5.7465
17.040,-0.088,-0.157,,,,1.3090,-5.8512
17.060,-0.061,-0.275,,,,1.2828,-5.8120
17.080,-0.036,-0.391,,,,1.2043,-5.6287
17.100,-0.013,-0.503,,,,1.0996,-5.3145
17.120,0.008,-0.605,,,,0.9687,-4.9087
17.140,0.027,-0.699,,,,0.8247,-4.4113
17.160,0.041,-0.784,,,,0.6676,-3.8223
17.180,0.053,-0.853,,,,0.4843,-3.1285
17.200,0.061,-0.909,,,,0.2880,-2.3955
17.220,0.064,-0.949,0.1685,,,0.0785,-1.6362
17.240,0.064,-0.975,,,,-0.1178,-0.8378
17.260,0.060,-0.983,,,,-0.3011,-0.0131
17.280,0.052,-0.975,,,,-0.4843,0.8247
17.300,0.041,-0.950,,,,-0.6676,1.6362
17.320,0.025,-0.909,,,,-0.8378,2.4086
17.340,0.006,-0.853,,,,-0.9817,3.1285
17.360,-0.014,-0.784,,,,-1.0865,3.8092
17.380,-0.038,-0.701,,,,-1.1781,4.4244
17.400,-0.061,-0.605,,,,-1.2435,4.9349
17.420,-0.088,-0.501,,,,-1.2828,5.3145
17.440,-0.113,-0.391,,,,-1.2959,5.5894
17.460,-0.140,-0.276,,,,-1.2828,5.7727
17.480,-0.165,-0.159,,,,-1.2435,5.8250
17.500,-0.190,-0.041,,,,-1.1519,5.7334
17.520,-0.212,0.072,,,,-1.0341,5.4978
17.540,-0.231,0.181,,,,-0.9032,5.1051
17.560,-0.248,0.280,,,,-0.7592,4.5684
17.580,-0.262,0.364,,,,-0.5760,3.8877
17.600,-0.272,0.437,,,,-0.3665,3.0892
17.620,-0.276,0.490,,,,-0.1571,2.2253
17.640,-0.278,0.525,,,,0.0393,1.2959
17.660,-0.275,0.543,,1.2500,1.2306,0.2356,0.3403
17.680,-0.269,0.539,,,,0.4320,-0.6545
17.700,-0.258,0.517,,,,0.6152,-1.6493
17.720,-0.243,0.473,,,,0.7854,-2.5787
17.740,-0.226,0.412,,,,0.9425,-3.4296
17.760,-0.206,0.335,,,,1.0865,-4.1626
17.780,-0.182,0.243,,,,1.1912,-4.7778
17.800,-0.157,0.141,,,,1.2566,-5.2491
17.820,-0.132,0.031,,,,1.2959,-5.5763
17.840,-0.105,-0.083,,,,1.3221,-5.7727
17.860,-0.079,-0.201,,,,1.3090,-5.8381
17.880,-0.052,-0.319,,,,1.2566,-5.7596
17.900,-0.028,-0.434,,,,1.1650,-5.5240
17.920,-0.005,-0.542,,,,1.0472,-5.1705
17.940,0.014,-0.641,,,,0.9163,-4.7255
17.960,0.031,-0.732,,,,0.7592,-4.1888
17.980,0.046,-0.811,,,,0.5890,-3.5605
18.000,0.055,-0.875,,,,0.4058,-2.8667
18.020,0.061,-0.925,,,,0.2225,-2.1337
18.040,0.064,-0.961,0.1649,,,0.0262,-1.3483
18.060,0.063,-0.980,,,,-0.1833,-0.5236
18.080,0.057,-0.982,,,,-0.3796,0.3142
18.100,0.047,-0.968,,,,-0.5498,1.1388
18.120,0.035,-0.936,,,,-0.7199,1.9373
18.140,0.019,-0.889,,,,-0.8901,2.6965
18.160,-0.002,-0.828,,,,-1.0341,3.3772
18.180,-0.024,-0.752,,,,-1.1388,4.0186
18.200,-0.047,-0.668,,,,-1.2043,4.6077
18.220,-0.072,-0.567,,,,-1.2566,5.0920
18.240,-0.097,-0.460,,,,-1.2828,5.4454
18.260,-0.124,-0.349,,,,-1.2828,5.6680
18.280,-0.149,-0.232,,,,-1.2566,5.7989
18.300,-0.174,-0.115,,,,-1.2043,5.8120
18.320,-0.198,0.002,,,,-1.1257,5.6680
18.340,-0.220,0.115,,,,-0.9948,5.3669
18.360,-0.239,0.218,,,,-0.8378,4.9087
18.380,-0.253,0.313,,,,-0.6676,4.3066
18.400,-0.265,0.393,,,,-0.4974,3.5997
18.420,-0.273,0.457,,,,-0.3142,2.7882
18.440,-0.278,0.506,,,,-0.1047,1.8980
18.460,-0.278,0.534,,,,0.1047,0.9425
18.480,-0.273,0.543,,1.2195,1.2295,0.3142,-0.0393
18.500,-0.265,0.533,,,,0.5105,-1.0079
18.520,-0.253,0.503,,,,0.6938,-1.9635
18.540,-0.237,0.454,,,,0.8639,-2.8667
18.560,-0.218,0.386,,,,1.0079,-3.6914
18.580,-0.196,0.305,,,,1.1257,-4.3982
18.600,-0.173,0.209,,,,1.2174,-4.9611
18.620,-0.148,0.104,,,,1.2828,-5.3800
18.640,-0.121,-0.008,,,,1.3221,-5.6549
18.660,-0.094,-0.124,,,,1.3221,-5.7989
18.680,-0.068,-0.242,,,,1.2828,-5.7989
18.700,-0.042,-0.358,,,,1.2174,-5.6549
18.720,-0.019,-0.470,,,,1.1257,-5.3931
18.740,0.003,-0.575,,,,1.0079,-5.0266
18.760,0.022,-0.672,,,,0.8639,-4.5553
18.780,0.038,-0.759,,,,0.7069,-3.9924
18.800,0.050,-0.833,,,,0.5367,-3.3379
18.820,0.060,-0.894,,,,0.3534,-2.6180
18.840,0.064,-0.938,,,,0.1571,-1.8719
18.860,0.066,-0.968,0.1663,,,-0.0524,-1.0996
18.880,0.063,-0.983,,,,-0.2618,-0.2880
18.900,0.055,-0.980,,,,-0.4581,0.5629
18.920,0.044,-0.960,,,,-0.6283,1.4006
18.940,0.030,-0.924,,,,-0.7854,2.1729
18.960,0.013,-0.872,,,,-0.9294,2.8929
18.980,-0.008,-0.807,,,,-1.0603,3.5736
19.000,-0.030,-0.729,,,,-1.1650,4.2019
19.020,-0.055,-0.638,,,,-1.2435,4.7517
19.040,-0.080,-0.537,,,,-1.2828,5.1836
19.060,-0.107,-0.429,,,,-1.2959,5.5109
19.080,-0.132,-0.316,,,,-1.2959,5.7334
19.100,-0.159,-0.198,,,,-1.2566,5.8381
19.120,-0.184,-0.080,,,,-1.1912,5.7858
19.140,-0.206,0.036,,,,-1.0865,5.5632
19.160,-0.228,0.145,,,,-0.9556,5.2098
19.180,-0.245,0.245,,,,-0.7985,4.7386
19.200,-0.259,0.336,,,,-0.6283,4.1364
19.220,-0.270,0.413,,,,-0.4451,3.4034
19.240,-0.278,0.473,,,,-0.2487,2.5525
19.260,-0.280,0.517,,,,-0.0393,1.6362
19.280,-0.280,0.539,,,,0.1702,0.6676
19.300,-0.273,0.543,,1.2195,1.2279,0.3665,-0.3272
19.320,-0.264,0.526,,,,0.5629,-1.3090
19.340,-0.251,0.490,,,,0.7461,-2.2515
19.360,-0.234,0.435,,,,0.9163,-3.1023
19.380,-0.214,0.364,,,,1.0472,-3.8746
19.400,-0.192,0.280,,,,1.1519,-4.5553
19.420,-0.168,0.181,,,,1.2435,-5.1051
19.440,-0.141,0.072,,,,1.3090,-5.4978
19.460,-0.115,-0.041,,,,1.3352,-5.7465
19.480,-0.088,-0.159,,,,1.3221,-5.8512
19.500,-0.061,-0.278,,,,1.2697,-5.7858
19.520,-0.036,-0.393,,,,1.1912,-5.5894
19.540,-0.014,-0.501,,,,1.0996,-5.3014
19.560,0.008,-0.606,,,,0.9817,-4.9218
19.580,0.027,-0.701,,,,0.8378,-4.4113
19.600,0.041,-0.784,,,,0.6676,-3.7830
19.620,0.053,-0.853,,,,0.4843,-3.1154
19.640,0.061,-0.908,,,,0.2880,-2.3955
19.660,0.064,-0.950,0.1699,,,0.0916,-1.6362
19.680,0.064,-0.974,,,,-0.0916,-0.8378
19.700,0.061,-0.983,,,,-0.2880,-0.0131
19.720,0.053,-0.975,,,,-0.4974,0.8116
19.740,0.041,-0.950,,,,-0.6807,1.6362
19.760,0.025,-0.909,,,,-0.8247,2.4216
19.780,0.008,-0.853,,,,-0.9556,3.1547
19.800,-0.013,-0.782,,,,-1.0865,3.8223
19.820,-0.036,-0.699,,,,-1.1912,4.4244
19.840,-0.061,-0.605,,,,-1.2566,4.9218
19.860,-0.086,-0.500,,,,-1.2959,5.3145
19.880,-0.113,-0.391,,,,-1.3090,5.6025
19.900,-0.140,-0.275,,,,-1.2828,5.7858
19.920,-0.165,-0.157,,,,-1.2174,5.8381
19.940,-0.188,-0.039,,,,-1.1388,5.7334
19.960,-0.210,0.074,,,,-1.0472,5.4716
19.980,-0.231,0.182,,,,-0.9163,5.0658
20.000,-0.248,0.278,,,,-0.7461,4.5291
