"Time (s) Run #10","Angle, Ch P1 (rad) Run #10","Angle, Ch P2 (rad) Run #10","AngleAmp (rad) Run #10","DrivingFrequency (Hz) Run #10","freq (Hz) Run #10","AngVel (rad/s) Run #10","DriverAngleVel (rad/s) Run #10"
596.000,-0.289,0.702,,,,1.9635,2.1468
596.020,-0.250,0.745,,,,2.0028,2.0028
596.040,-0.209,0.782,,,,2.0420,1.8457
596.060,-0.168,0.818,,,,2.0682,1.6755
596.080,-0.126,0.850,,,,2.0682,1.5053
596.100,-0.085,0.878,,,,2.0551,1.3221
596.120,-0.044,0.903,,,,2.0289,1.1257
596.140,-0.003,0.924,,,,2.0028,0.9163
596.160,0.036,0.939,,,,1.9766,0.7069
596.180,0.075,0.952,,,,1.9373,0.4974
596.200,0.115,0.960,,,,1.8719,0.2880
596.220,0.151,0.963,,0.5814,0.5776,1.7933,0.0785
596.240,0.185,0.963,,,,1.7148,-0.1309
596.260,0.220,0.958,,,,1.6362,-0.3534
596.280,0.251,0.949,,,,1.5315,-0.5890
596.300,0.281,0.935,,,,1.4137,-0.8116
596.320,0.308,0.916,,,,1.3090,-1.0210
596.340,0.333,0.894,,,,1.1912,-1.2174
596.360,0.357,0.867,,,,1.0603,-1.4137
596.380,0.375,0.837,,,,0.9294,-1.5970
596.400,0.393,0.803,,,,0.7985,-1.7541
596.420,0.408,0.767,,,,0.6545,-1.9111
596.440,0.419,0.727,,,,0.4974,-2.0551
596.460,0.427,0.683,,,,0.3403,-2.1860
596.480,0.434,0.639,,,,0.1963,-2.2907
596.500,0.435,0.592,0.5493,,,0.0393,-2.3955
596.520,0.435,0.543,,,,-0.1178,-2.4871
596.540,0.430,0.492,,,,-0.2618,-2.5656
596.560,0.424,0.441,,,,-0.4058,-2.6311
596.580,0.415,0.386,,,,-0.5367,-2.6834
596.600,0.402,0.333,,,,-0.6676,-2.7227
596.620,0.388,0.278,,,,-0.7985,-2.7358
596.640,0.371,0.223,,,,-0.9294,-2.7358
596.660,0.350,0.168,,,,-1.0603,-2.7096
596.680,0.328,0.115,,,,-1.1781,-2.6834
596.700,0.303,0.061,,,,-1.2828,-2.6442
596.720,0.276,0.008,,,,-1.3875,-2.6049
596.740,0.248,-0.042,,,,-1.4792,-2.5525
596.760,0.217,-0.094,,,,-1.5708,-2.4871
596.780,0.185,-0.143,,,,-1.6493,-2.3955
596.800,0.151,-0.190,,,,-1.7148,-2.2646
596.820,0.116,-0.234,,,,-1.7802,-2.1337
596.840,0.080,-0.275,,,,-1.8326,-2.0028
596.860,0.042,-0.314,,,,-1.8719,-1.8850
596.880,0.005,-0.350,,,,-1.8980,-1.7671
596.900,-0.033,-0.385,,,,-1.9242,-1.6493
596.920,-0.072,-0.416,,,,-1.9504,-1.5184
596.940,-0.112,-0.446,,,,-1.9635,-1.3744
596.960,-0.151,-0.471,,,,-1.9504,-1.2174
596.980,-0.190,-0.495,,,,-1.9373,-1.0472
597.000,-0.228,-0.514,,,,-1.9242,-0.8639
597.020,-0.267,-0.529,,,,-1.8980,-0.6807
597.040,-0.305,-0.540,,,,-1.8588,-0.5105
597.060,-0.341,-0.550,,,,-1.8064,-0.3403
597.080,-0.377,-0.554,,,,-1.7541,-0.1571
597.100,-0.412,-0.556,,,,-1.6886,0.0262
597.120,-0.445,-0.553,,,,-1.6101,0.2094
597.140,-0.476,-0.548,,,,-1.5184,0.3927
597.160,-0.506,-0.537,,,,-1.4268,0.5760
597.180,-0.533,-0.525,,,,-1.3352,0.7592
597.200,-0.559,-0.507,,,,-1.2435,0.9294
597.220,-0.583,-0.487,,,,-1.1388,1.0996
597.240,-0.605,-0.463,,,,-1.0210,1.2697
597.260,-0.624,-0.437,,,,-0.8901,1.4399
597.280,-0.641,-0.405,,,,-0.7461,1.5970
597.300,-0.653,-0.372,,,,-0.6152,1.7410
597.320,-0.664,-0.336,,,,-0.4843,1.8719
597.340,-0.674,-0.297,,,,-0.3534,2.0028
597.360,-0.679,-0.256,,,,-0.1963,2.1206
597.380,-0.682,-0.212,,,,-0.0393,2.2384
597.400,-0.680,-0.167,,,,0.1047,2.3562
597.420,-0.677,-0.118,,,,0.2487,2.4609
597.440,-0.671,-0.068,,,,0.3796,2.5395
597.460,-0.661,-0.016,,,,0.5236,2.5918
597.480,-0.650,0.036,,,,0.6676,2.6311
597.500,-0.635,0.090,,,,0.8116,2.6834
597.520,-0.617,0.143,,,,0.9425,2.7227
597.540,-0.597,0.199,,,,1.0603,2.7358
597.560,-0.575,0.253,,,,1.1781,2.7227
597.580,-0.550,0.308,,,,1.2959,2.7096
597.600,-0.523,0.361,,,,1.4137,2.6965
597.620,-0.493,0.416,,,,1.5315,2.6573
597.640,-0.462,0.468,,,,1.6362,2.6049
597.660,-0.427,0.520,,,,1.7279,2.5264
597.680,-0.393,0.570,,,,1.8064,2.4478
597.700,-0.355,0.617,,,,1.8719,2.3562
597.720,-0.317,0.664,,,,1.9242,2.2515
597.740,-0.278,0.708,,,,1.9635,2.1337
597.760,-0.239,0.749,,,,2.0028,1.9766
597.780,-0.198,0.789,,,,2.0289,1.8195
597.800,-0.157,0.822,,,,2.0420,1.6493
597.820,-0.116,0.855,,,,2.0420,1.4792
597.840,-0.075,0.881,,,,2.0420,1.2959
597.860,-0.035,0.906,,,,2.0289,1.0865
597.880,0.006,0.925,,,,2.0028,0.8901
597.900,0.046,0.941,,,,1.9635,0.6807
597.920,0.085,0.953,,,,1.9111,0.4712
597.940,0.123,0.960,,,,1.8457,0.2618
597.960,0.159,0.963,,0.5747,0.5753,1.7671,0.0524
597.980,0.193,0.963,,,,1.6755,-0.1571
598.000,0.226,0.957,,,,1.5839,-0.3796
598.020,0.256,0.947,,,,1.4923,-0.6021
598.040,0.286,0.933,,,,1.4006,-0.8247
598.060,0.313,0.914,,,,1.2959,-1.0472
598.080,0.338,0.891,,,,1.1650,-1.2435
598.100,0.360,0.864,,,,1.0341,-1.4268
598.120,0.379,0.834,,,,0.8901,-1.5970
598.140,0.396,0.800,,,,0.7461,-1.7671
598.160,0.408,0.763,,,,0.6021,-1.9242
598.180,0.419,0.723,,,,0.4581,-2.0682
598.200,0.427,0.680,,,,0.3272,-2.1991
598.220,0.432,0.635,,,,0.1833,-2.3038
598.240,0.435,0.587,0.5522,,,0.0262,-2.3955
598.260,0.434,0.539,,,,-0.1309,-2.4740
598.280,0.429,0.489,,,,-0.2749,-2.5525
598.300,0.423,0.437,,,,-0.4058,-2.6180
598.320,0.413,0.383,,,,-0.5498,-2.6704
598.340,0.401,0.330,,,,-0.7069,-2.7096
598.360,0.385,0.275,,,,-0.8508,-2.7358
598.380,0.366,0.220,,,,-0.9687,-2.7358
598.400,0.346,0.165,,,,-1.0734,-2.7096
598.420,0.324,0.112,,,,-1.1781,-2.6834
598.440,0.298,0.058,,,,-1.2828,-2.6442
598.460,0.272,0.005,,,,-1.3875,-2.5918
598.480,0.243,-0.046,,,,-1.4792,-2.5264
598.500,0.212,-0.096,,,,-1.5708,-2.4609
598.520,0.181,-0.145,,,,-1.6493,-2.3824
598.540,0.146,-0.192,,,,-1.7148,-2.2777
598.560,0.112,-0.236,,,,-1.7671,-2.1598
598.580,0.075,-0.278,,,,-1.8195,-2.0420
598.600,0.039,-0.317,,,,-1.8719,-1.9242
598.620,7.751E-15,-0.355,,,,-1.9111,-1.8064
598.640,-0.038,-0.390,,,,-1.9373,-1.6624
598.660,-0.077,-0.423,,,,-1.9373,-1.5053
598.680,-0.116,-0.449,,,,-1.9373,-1.3352
598.700,-0.154,-0.476,,,,-1.9373,-1.1650
598.720,-0.193,-0.496,,,,-1.9373,-1.0079
598.740,-0.232,-0.515,,,,-1.9242,-0.8378
598.760,-0.270,-0.531,,,,-1.8850,-0.6676
598.780,-0.308,-0.542,,,,-1.8457,-0.4843
598.800,-0.344,-0.550,,,,-1.7933,-0.3142
598.820,-0.380,-0.554,,,,-1.7279,-0.1440
598.840,-0.413,-0.556,,,,-1.6624,0.0393
598.860,-0.446,-0.553,,,,-1.5970,0.2225
598.880,-0.478,-0.547,,,,-1.5315,0.4058
598.900,-0.507,-0.537,,,,-1.4399,0.6021
598.920,-0.536,-0.523,,,,-1.3352,0.7854
598.940,-0.561,-0.504,,,,-1.2305,0.9556
598.960,-0.584,-0.485,,,,-1.1257,1.1126
598.980,-0.606,-0.460,,,,-1.0079,1.2828
599.000,-0.625,-0.434,,,,-0.8770,1.4530
599.020,-0.641,-0.402,,,,-0.7461,1.5970
599.040,-0.655,-0.369,,,,-0.6152,1.7410
599.060,-0.666,-0.333,,,,-0.4712,1.8850
599.080,-0.674,-0.294,,,,-0.3142,2.0289
599.100,-0.679,-0.251,,,,-0.1702,2.1337
599.120,-0.680,-0.207,,,,-0.0262,2.2253
599.140,-0.680,-0.163,,,,0.1178,2.3300
599.160,-0.675,-0.115,,,,0.2618,2.4478
599.180,-0.669,-0.064,,,,0.4058,2.5264
599.200,-0.660,-0.013,,,,0.5367,2.5656
599.220,-0.647,0.038,,,,0.6676,2.6049
599.240,-0.633,0.091,,,,0.7985,2.6573
599.260,-0.616,0.145,,,,0.9425,2.6965
599.280,-0.595,0.199,,,,1.0865,2.7096
599.300,-0.572,0.253,,,,1.2043,2.7096
599.320,-0.547,0.308,,,,1.3090,2.6965
599.340,-0.520,0.361,,,,1.4137,2.6704
599.360,-0.490,0.415,,,,1.5184,2.6442
599.380,-0.459,0.467,,,,1.6232,2.6049
599.400,-0.426,0.520,,,,1.7148,2.5264
599.420,-0.390,0.569,,,,1.7933,2.4216
599.440,-0.353,0.616,,,,1.8588,2.3300
599.460,-0.316,0.661,,,,1.9111,2.2515
599.480,-0.276,0.707,,,,1.9635,2.1337
599.500,-0.237,0.748,,,,2.0028,1.9766
599.520,-0.196,0.785,,,,2.0289,1.8195
599.540,-0.156,0.820,,,,2.0420,1.6624
599.560,-0.115,0.853,,,,2.0420,1.4923
599.580,-0.074,0.880,,,,2.0420,1.3090
599.600,-0.033,0.905,,,,2.0289,1.1126
599.620,0.008,0.925,,,,1.9897,0.9032
599.640,0.047,0.941,,,,1.9373,0.6807
599.660,0.085,0.952,,,,1.8850,0.4712
599.680,0.123,0.960,,,,1.8326,0.2749
599.700,0.159,0.963,,0.5747,0.5731,1.7671,0.0785
599.720,0.193,0.963,,,,1.6755,-0.1309
599.740,0.226,0.958,,,,1.5839,-0.3534
599.760,0.256,0.949,,,,1.4923,-0.5890
599.780,0.286,0.935,,,,1.3875,-0.8116
599.800,0.313,0.916,,,,1.2697,-1.0210
599.820,0.336,0.894,,,,1.1388,-1.2174
599.840,0.358,0.867,,,,1.0210,-1.4006
599.860,0.377,0.837,,,,0.9032,-1.5708
599.880,0.394,0.804,,,,0.7723,-1.7279
599.900,0.408,0.768,,,,0.6283,-1.8850
599.920,0.419,0.729,,,,0.4712,-2.0420
599.940,0.427,0.686,,,,0.3142,-2.1729
599.960,0.432,0.641,,,,0.1702,-2.2777
599.980,0.434,0.595,0.5515,,,0.0262,-2.3693
600.000,0.434,0.547,,,,-0.1178,-2.4609
600.020,0.429,0.496,,,,-0.2749,-2.5525
600.040,0.423,0.445,,,,-0.4189,-2.6180
600.060,0.412,0.391,,,,-0.5498,-2.6573
600.080,0.401,0.338,,,,-0.6807,-2.6834
600.100,0.385,0.284,,,,-0.8116,-2.7096
600.120,0.368,0.229,,,,-0.9425,-2.7227
600.140,0.347,0.174,,,,-1.0603,-2.7096
600.160,0.325,0.121,,,,-1.1781,-2.6834
600.180,0.300,0.068,,,,-1.2828,-2.6442
600.200,0.273,0.014,,,,-1.3744,-2.5918
600.220,0.245,-0.036,,,,-1.4661,-2.5264
600.240,0.215,-0.086,,,,-1.5577,-2.4609
600.260,0.182,-0.135,,,,-1.6362,-2.3693
600.280,0.149,-0.182,,,,-1.7017,-2.2515
600.300,0.115,-0.225,,,,-1.7541,-2.1468
600.320,0.079,-0.267,,,,-1.8064,-2.0420
600.340,0.042,-0.308,,,,-1.8457,-1.9373
600.360,0.005,-0.344,,,,-1.8850,-1.8064
600.380,-0.033,-0.380,,,,-1.9242,-1.6755
600.400,-0.072,-0.412,,,,-1.9373,-1.5446
600.420,-0.112,-0.441,,,,-1.9373,-1.3875
600.440,-0.149,-0.468,,,,-1.9242,-1.2305
600.460,-0.188,-0.490,,,,-1.9242,-1.0603
600.480,-0.226,-0.511,,,,-1.9111,-0.8901
600.500,-0.265,-0.526,,,,-1.8850,-0.7199
600.520,-0.302,-0.539,,,,-1.8457,-0.5498
600.540,-0.339,-0.548,,,,-1.7933,-0.3796
600.560,-0.374,-0.554,,,,-1.7410,-0.1963
600.580,-0.408,-0.556,,,,-1.6755,-0.0131
600.600,-0.441,-0.554,,,,-1.6101,0.1702
600.620,-0.473,-0.550,,,,-1.5184,0.3534
600.640,-0.503,-0.540,,,,-1.4268,0.5367
600.660,-0.529,-0.528,,,,-1.3352,0.7069
600.680,-0.556,-0.512,,,,-1.2435,0.8639
600.700,-0.580,-0.493,,,,-1.1388,1.0210
600.720,-0.602,-0.471,,,,-1.0210,1.1912
600.740,-0.620,-0.446,,,,-0.9032,1.3614
600.760,-0.638,-0.416,,,,-0.7723,1.5184
600.780,-0.652,-0.385,,,,-0.6283,1.6624
600.800,-0.663,-0.350,,,,-0.4843,1.8064
600.820,-0.671,-0.313,,,,-0.3534,1.9504
600.840,-0.677,-0.272,,,,-0.2225,2.0813
600.860,-0.680,-0.229,,,,-0.0785,2.1860
600.880,-0.680,-0.184,,,,0.0785,2.2777
600.900,-0.677,-0.138,,,,0.2225,2.3562
600.920,-0.671,-0.090,,,,0.3534,2.4216
600.940,-0.663,-0.041,,,,0.4843,2.4609
600.960,-0.652,0.009,,,,0.6283,2.5002
600.980,-0.638,0.058,,,,0.7723,2.5656
601.000,-0.620,0.112,,,,0.9032,2.6311
601.020,-0.602,0.165,,,,1.0210,2.6834
601.040,-0.580,0.218,,,,1.1388,2.6965
601.060,-0.556,0.273,,,,1.2566,2.6965
601.080,-0.529,0.327,,,,1.3744,2.6573
601.100,-0.501,0.380,,,,1.4792,2.6049
601.120,-0.470,0.430,,,,1.5708,2.5656
601.140,-0.438,0.482,,,,1.6624,2.5264
601.160,-0.404,0.533,,,,1.7410,2.4740
601.180,-0.368,0.581,,,,1.8195,2.3955
601.200,-0.331,0.628,,,,1.8850,2.3038
601.220,-0.292,0.674,,,,1.9373,2.1860
601.240,-0.253,0.716,,,,1.9635,2.0682
601.260,-0.214,0.756,,,,1.9766,1.9373
601.280,-0.174,0.795,,,,2.0028,1.7802
601.300,-0.134,0.828,,,,2.0159,1.6101
601.320,-0.093,0.858,,,,2.0159,1.4399
601.340,-0.053,0.886,,,,2.0028,1.2697
601.360,-0.013,0.909,,,,1.9766,1.0603
601.380,0.027,0.928,,,,1.9373,0.8508
601.400,0.064,0.942,,,,1.8850,0.6545
601.420,0.102,0.955,,,,1.8326,0.4581
601.440,0.138,0.961,,,,1.7802,0.2356
601.460,0.173,0.964,,0.5682,0.5708,1.7148,0.0000
601.480,0.207,0.961,,,,1.6232,-0.2094
601.500,0.239,0.955,,,,1.5184,-0.4189
601.520,0.267,0.946,,,,1.4137,-0.6283
601.540,0.295,0.930,,,,1.3221,-0.8378
601.560,0.320,0.911,,,,1.2174,-1.0341
601.580,0.344,0.889,,,,1.0865,-1.2305
601.600,0.364,0.862,,,,0.9556,-1.4268
601.620,0.382,0.831,,,,0.8247,-1.6101
601.640,0.397,0.798,,,,0.6938,-1.7671
601.660,0.410,0.760,,,,0.5629,-1.9111
601.680,0.419,0.721,,,,0.4189,-2.0551
601.700,0.427,0.679,,,,0.2749,-2.1860
601.720,0.430,0.633,,,,0.1178,-2.3038
601.740,0.432,0.586,0.5483,,,-0.0393,-2.3955
601.760,0.429,0.537,,,,-0.1833,-2.4740
601.780,0.424,0.487,,,,-0.3272,-2.5525
601.800,0.416,0.435,,,,-0.4581,-2.6180
601.820,0.405,0.382,,,,-0.5890,-2.6704
601.840,0.393,0.328,,,,-0.7199,-2.6965
601.860,0.377,0.273,,,,-0.8508,-2.7096
601.880,0.358,0.220,,,,-0.9687,-2.7096
601.900,0.338,0.165,,,,-1.0734,-2.6965
601.920,0.316,0.112,,,,-1.1781,-2.6704
601.940,0.291,0.058,,,,-1.2959,-2.6180
601.960,0.264,0.006,,,,-1.4006,-2.5656
601.980,0.234,-0.044,,,,-1.4923,-2.5133
602.000,0.204,-0.094,,,,-1.5708,-2.4478
602.020,0.171,-0.143,,,,-1.6362,-2.3562
602.040,0.138,-0.188,,,,-1.7017,-2.2515
602.060,0.104,-0.232,,,,-1.7541,-2.1468
602.080,0.068,-0.275,,,,-1.8064,-2.0289
602.100,0.031,-0.314,,,,-1.8457,-1.8980
602.120,-0.006,-0.350,,,,-1.8719,-1.7802
602.140,-0.044,-0.385,,,,-1.8980,-1.6624
602.160,-0.082,-0.418,,,,-1.9242,-1.5315
602.180,-0.121,-0.446,,,,-1.9373,-1.3744
602.200,-0.160,-0.473,,,,-1.9242,-1.2043
602.220,-0.198,-0.495,,,,-1.8980,-1.0341
602.240,-0.236,-0.514,,,,-1.8850,-0.8639
602.260,-0.273,-0.529,,,,-1.8588,-0.6938
602.280,-0.311,-0.542,,,,-1.8195,-0.5105
602.300,-0.346,-0.550,,,,-1.7671,-0.3272
602.320,-0.382,-0.554,,,,-1.7148,-0.1571
602.340,-0.415,-0.556,,,,-1.6493,0.0131
602.360,-0.448,-0.554,,,,-1.5708,0.1963
602.380,-0.478,-0.548,,,,-1.4923,0.3796
602.400,-0.507,-0.539,,,,-1.4006,0.5629
602.420,-0.534,-0.526,,,,-1.3090,0.7330
602.440,-0.559,-0.509,,,,-1.2174,0.9032
602.460,-0.583,-0.490,,,,-1.1257,1.0603
602.480,-0.605,-0.467,,,,-1.0079,1.2305
602.500,-0.624,-0.441,,,,-0.8639,1.4006
602.520,-0.639,-0.410,,,,-0.7199,1.5577
602.540,-0.652,-0.379,,,,-0.5890,1.7017
602.560,-0.663,-0.342,,,,-0.4581,1.8195
602.580,-0.671,-0.305,,,,-0.3272,1.9504
602.600,-0.675,-0.265,,,,-0.1963,2.0813
602.620,-0.679,-0.221,,,,-0.0524,2.1991
602.640,-0.679,-0.176,,,,0.1047,2.3169
602.660,-0.674,-0.130,,,,0.2618,2.4086
602.680,-0.668,-0.079,,,,0.3927,2.4871
602.700,-0.658,-0.030,,,,0.5105,2.5395
602.720,-0.647,0.022,,,,0.6414,2.5787
602.740,-0.633,0.074,,,,0.7854,2.6442
602.760,-0.616,0.127,,,,0.9294,2.6834
602.780,-0.595,0.182,,,,1.0603,2.6965
602.800,-0.573,0.236,,,,1.1781,2.6704
602.820,-0.548,0.289,,,,1.2828,2.6049
602.840,-0.522,0.341,,,,1.3875,2.5656
602.860,-0.493,0.390,,,,1.4923,2.5525
602.880,-0.462,0.443,,,,1.5970,2.5525
602.900,-0.429,0.493,,,,1.6886,2.5264
602.920,-0.394,0.543,,,,1.7541,2.4609
602.940,-0.358,0.592,,,,1.8195,2.3824
602.960,-0.322,0.639,,,,1.8850,2.2646
602.980,-0.283,0.683,,,,1.9373,2.1468
603.000,-0.243,0.724,,,,1.9635,2.0289
603.020,-0.204,0.765,,,,1.9766,1.8980
603.040,-0.165,0.801,,,,2.0028,1.7541
603.060,-0.124,0.834,,,,2.0159,1.5970
603.080,-0.083,0.866,,,,2.0159,1.4268
603.100,-0.044,0.892,,,,1.9897,1.2305
603.120,-0.003,0.914,,,,1.9635,1.0210
603.140,0.035,0.933,,,,1.9242,0.8116
603.160,0.074,0.947,,,,1.8719,0.6021
603.180,0.110,0.957,,,,1.8195,0.3927
603.200,0.146,0.963,,,,1.7541,0.1833
603.220,0.181,0.964,,0.5682,0.5691,1.6886,-0.0262
603.240,0.214,0.961,,,,1.5970,-0.2356
603.260,0.245,0.955,,,,1.5053,-0.4451
603.280,0.273,0.944,,,,1.4137,-0.6676
603.300,0.302,0.928,,,,1.3090,-0.8901
603.320,0.327,0.908,,,,1.1912,-1.0865
603.340,0.349,0.884,,,,1.0603,-1.2697
603.360,0.369,0.858,,,,0.9294,-1.4399
603.380,0.386,0.826,,,,0.7985,-1.6101
603.400,0.401,0.793,,,,0.6545,-1.7671
603.420,0.413,0.756,,,,0.5105,-1.9242
603.440,0.421,0.716,,,,0.3665,-2.0682
603.460,0.427,0.672,,,,0.2356,-2.1860
603.480,0.430,0.628,,,,0.1047,-2.2907
603.500,0.432,0.581,0.5486,,,-0.0524,-2.3824
603.520,0.429,0.533,,,,-0.2094,-2.4871
603.540,0.423,0.482,,,,-0.3534,-2.5656
603.560,0.415,0.429,,,,-0.4843,-2.6180
603.580,0.404,0.377,,,,-0.6152,-2.6573
603.600,0.390,0.324,,,,-0.7461,-2.6965
603.620,0.374,0.269,,,,-0.8639,-2.7227
603.640,0.355,0.214,,,,-0.9817,-2.6965
603.660,0.335,0.160,,,,-1.0996,-2.6704
603.680,0.311,0.108,,,,-1.2043,-2.6573
603.700,0.286,0.053,,,,-1.3090,-2.6311
603.720,0.259,0.002,,,,-1.4006,-2.5656
603.740,0.229,-0.049,,,,-1.4923,-2.4871
603.760,0.199,-0.097,,,,-1.5708,-2.4216
603.780,0.167,-0.146,,,,-1.6362,-2.3431
603.800,0.134,-0.192,,,,-1.7017,-2.2515
603.820,0.099,-0.236,,,,-1.7541,-2.1468
603.840,0.063,-0.278,,,,-1.8064,-2.0420
603.860,0.027,-0.317,,,,-1.8457,-1.9242
603.880,-0.011,-0.355,,,,-1.8850,-1.7933
603.900,-0.049,-0.390,,,,-1.9111,-1.6493
603.920,-0.088,-0.421,,,,-1.9242,-1.4923
603.940,-0.126,-0.449,,,,-1.9242,-1.3352
603.960,-0.165,-0.474,,,,-1.9111,-1.1781
603.980,-0.203,-0.496,,,,-1.8980,-1.0079
604.000,-0.240,-0.515,,,,-1.8719,-0.8378
604.020,-0.278,-0.529,,,,-1.8457,-0.6676
604.040,-0.314,-0.542,,,,-1.8064,-0.4974
604.060,-0.350,-0.550,,,,-1.7541,-0.3272
604.080,-0.385,-0.554,,,,-1.7017,-0.1571
604.100,-0.418,-0.556,,,,-1.6362,0.0131
604.120,-0.451,-0.554,,,,-1.5708,0.1963
604.140,-0.481,-0.548,,,,-1.4923,0.3796
604.160,-0.511,-0.539,,,,-1.4006,0.5629
604.180,-0.537,-0.526,,,,-1.3090,0.7330
604.200,-0.562,-0.509,,,,-1.2043,0.9032
604.220,-0.586,-0.490,,,,-1.0865,1.0734
604.240,-0.606,-0.467,,,,-0.9687,1.2305
604.260,-0.624,-0.440,,,,-0.8508,1.3875
604.280,-0.641,-0.412,,,,-0.7330,1.5315
604.300,-0.653,-0.379,,,,-0.6021,1.6755
604.320,-0.664,-0.344,,,,-0.4581,1.8195
604.340,-0.672,-0.306,,,,-0.3142,1.9504
604.360,-0.677,-0.265,,,,-0.1571,2.0813
604.380,-0.679,-0.223,,,,-0.0131,2.1991
604.400,-0.677,-0.178,,,,0.1178,2.3038
604.420,-0.674,-0.130,,,,0.2487,2.3955
604.440,-0.668,-0.082,,,,0.3927,2.4609
604.460,-0.658,-0.031,,,,0.5367,2.5133
604.480,-0.646,0.019,,,,0.6676,2.5787
604.500,-0.631,0.071,,,,0.7985,2.6311
604.520,-0.614,0.126,,,,0.9294,2.6704
604.540,-0.594,0.178,,,,1.0472,2.6834
604.560,-0.572,0.232,,,,1.1519,2.6965
604.580,-0.548,0.286,,,,1.2697,2.6965
604.600,-0.522,0.341,,,,1.4006,2.6704
604.620,-0.492,0.393,,,,1.5184,2.6442
604.640,-0.460,0.446,,,,1.6101,2.5918
604.660,-0.427,0.498,,,,1.6755,2.5264
604.680,-0.393,0.547,,,,1.7410,2.4347
604.700,-0.358,0.595,,,,1.8195,2.3431
604.720,-0.320,0.641,,,,1.8850,2.2384
604.740,-0.281,0.685,,,,1.9373,2.1337
604.760,-0.243,0.726,,,,1.9635,2.0289
604.780,-0.203,0.767,,,,1.9897,1.8980
604.800,-0.163,0.803,,,,2.0028,1.7410
604.820,-0.123,0.836,,,,2.0028,1.5708
604.840,-0.083,0.866,,,,2.0028,1.4006
604.860,-0.042,0.892,,,,1.9897,1.2174
604.880,-0.003,0.914,,,,1.9635,1.0079
604.900,0.036,0.933,,,,1.9242,0.7985
604.920,0.074,0.946,,,,1.8850,0.6021
604.940,0.112,0.957,,,,1.8326,0.4058
604.960,0.148,0.963,,,,1.7671,0.1963
604.980,0.182,0.964,,0.5682,0.5664,1.6755,-0.0262
605.000,0.215,0.961,,,,1.5839,-0.2356
605.020,0.245,0.955,,,,1.4923,-0.4451
605.040,0.275,0.944,,,,1.4006,-0.6545
605.060,0.302,0.928,,,,1.2959,-0.8639
605.080,0.327,0.909,,,,1.1781,-1.0603
605.100,0.349,0.886,,,,1.0603,-1.2566
605.120,0.369,0.859,,,,0.9294,-1.4530
605.140,0.386,0.828,,,,0.7985,-1.6232
605.160,0.401,0.793,,,,0.6545,-1.7671
605.180,0.413,0.757,,,,0.5105,-1.8980
605.200,0.421,0.718,,,,0.3665,-2.0289
605.220,0.427,0.675,,,,0.2356,-2.1598
605.240,0.430,0.631,,,,0.1047,-2.2777
605.260,0.432,0.584,0.5499,,,-0.0524,-2.3824
605.280,0.429,0.536,,,,-0.2094,-2.4609
605.300,0.423,0.485,,,,-0.3534,-2.5264
605.320,0.415,0.435,,,,-0.4712,-2.5918
605.340,0.404,0.382,,,,-0.6021,-2.6573
605.360,0.391,0.328,,,,-0.7330,-2.6965
605.380,0.374,0.273,,,,-0.8639,-2.7096
605.400,0.357,0.220,,,,-0.9817,-2.6965
605.420,0.335,0.165,,,,-1.0865,-2.6704
605.440,0.313,0.113,,,,-1.2043,-2.6442
605.460,0.287,0.060,,,,-1.3090,-2.6049
605.480,0.259,0.008,,,,-1.4006,-2.5656
605.500,0.231,-0.042,,,,-1.4792,-2.5002
605.520,0.201,-0.093,,,,-1.5577,-2.4347
605.540,0.168,-0.140,,,,-1.6362,-2.3431
605.560,0.135,-0.187,,,,-1.7017,-2.2384
605.580,0.101,-0.229,,,,-1.7541,-2.1206
605.600,0.064,-0.272,,,,-1.8064,-2.0028
605.620,0.028,-0.309,,,,-1.8457,-1.8980
605.640,-0.009,-0.347,,,,-1.8719,-1.7802
605.660,-0.047,-0.382,,,,-1.8980,-1.6624
605.680,-0.085,-0.413,,,,-1.9111,-1.5184
605.700,-0.124,-0.443,,,,-1.9111,-1.3614
605.720,-0.162,-0.468,,,,-1.8980,-1.2043
605.740,-0.199,-0.490,,,,-1.8850,-1.0472
605.760,-0.237,-0.511,,,,-1.8719,-0.8901
605.780,-0.275,-0.526,,,,-1.8457,-0.7199
605.800,-0.311,-0.539,,,,-1.8064,-0.5367
605.820,-0.347,-0.548,,,,-1.7541,-0.3665
605.840,-0.382,-0.553,,,,-1.7017,-0.1963
605.860,-0.415,-0.556,,,,-1.6362,-0.0262
605.880,-0.448,-0.554,,,,-1.5577,0.1440
605.900,-0.478,-0.550,,,,-1.4792,0.3142
605.920,-0.506,-0.542,,,,-1.4006,0.4843
605.940,-0.534,-0.531,,,,-1.3090,0.6676
605.960,-0.559,-0.515,,,,-1.2043,0.8508
605.980,-0.581,-0.496,,,,-1.0996,1.0210
606.000,-0.603,-0.474,,,,-0.9948,1.1781
606.020,-0.622,-0.449,,,,-0.8639,1.3352
606.040,-0.638,-0.421,,,,-0.7199,1.4792
606.060,-0.650,-0.390,,,,-0.5890,1.6232
606.080,-0.661,-0.357,,,,-0.4712,1.7671
606.100,-0.669,-0.319,,,,-0.3403,1.8980
606.120,-0.675,-0.280,,,,-0.1963,2.0028
606.140,-0.677,-0.239,,,,-0.0524,2.0944
606.160,-0.677,-0.196,,,,0.0916,2.1991
606.180,-0.674,-0.151,,,,0.2225,2.3169
